0,0,0,0,0,0,0,18,0,0,0,0,119,0,0,0,0,39,0,0,0,0,0,0,0,I
0,0,0,0,0,0,0,34,2,0,0,0,120,80,0,0,0,19,23,0,0,0,0,0,0,I
0,0,0,0,0,0,0,2,9,0,0,0,55,59,0,0,0,11,17,0,0,0,0,0,0,I
0,0,0,0,0,0,0,13,8,0,0,0,120,14,0,0,0,19,25,0,0,0,0,0,0,I
0,0,0,0,0,0,0,21,19,0,0,0,110,17,0,0,0,15,4,0,0,0,0,0,0,I
0,0,0,0,0,0,0,10,19,0,0,0,18,111,0,0,0,14,6,0,0,0,0,0,0,I
0,0,0,0,0,0,0,21,7,0,0,0,32,83,0,0,0,11,5,0,0,0,0,0,0,I
0,0,0,0,0,0,0,3,17,0,0,0,78,32,0,0,0,6,8,0,0,0,0,0,0,I
8,0,0,0,0,0,0,16,15,0,16,0,65,109,0,8,0,17,10,0,2,0,0,0,0,I
0,0,0,0,0,6,0,0,12,0,10,0,9,116,0,16,0,8,32,0,0,0,0,0,0,I
0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,49,0,0,0,0,0,0,0,I
0,0,0,0,0,0,11,0,0,0,0,32,106,79,0,0,0,9,0,0,0,0,0,0,0,I
0,0,0,0,0,0,0,2,7,0,0,12,104,24,0,0,0,50,10,0,0,0,0,0,0,I
0,0,0,0,0,0,0,0,0,0,0,0,92,15,0,0,0,38,4,0,0,0,0,0,0,I
0,0,0,0,0,0,0,3,3,0,0,0,68,31,0,0,0,3,1,0,0,0,0,0,0,I
0,0,0,0,0,0,0,25,9,0,0,0,124,3,0,0,0,19,6,0,0,0,0,0,0,I
0,0,0,0,0,0,0,3,42,0,0,0,9,86,0,0,0,11,20,0,0,0,0,0,0,I
0,0,0,0,0,0,0,11,3,0,0,0,63,45,0,0,0,37,2,0,0,0,0,0,0,I
0,0,0,0,0,9,0,18,8,0,52,0,23,103,0,14,0,9,7,0,6,0,0,0,0,I
0,0,0,0,0,0,0,7,7,0,0,0,17,82,0,0,0,3,2,0,2,0,0,0,0,I
0,0,0,0,0,0,0,12,0,0,0,0,93,13,0,0,0,59,7,0,0,0,0,0,0,I
0,0,0,0,0,0,0,7,4,0,0,0,87,14,0,0,0,46,10,0,0,0,0,0,0,I
0,0,0,0,0,0,0,11,3,0,0,0,76,26,0,0,0,35,9,0,0,0,0,0,0,I
0,0,0,0,0,0,0,14,13,0,0,0,43,121,0,0,0,52,44,0,0,0,0,0,0,I
0,0,0,0,0,0,0,2,5,0,0,0,37,60,0,0,0,20,18,0,0,0,0,0,0,I
0,0,0,0,0,0,0,8,2,0,11,6,103,31,0,0,0,35,5,0,0,0,0,0,0,I
0,0,0,0,0,0,0,1,1,0,0,0,84,18,0,0,0,27,10,0,0,0,0,0,0,I
0,0,0,0,0,0,0,2,6,0,0,0,16,97,0,0,0,2,6,0,0,0,0,0,0,I
0,0,0,0,0,1,0,18,2,0,8,0,42,115,0,36,0,17,22,0,0,0,0,0,0,I
0,0,0,0,0,0,0,0,11,0,0,0,0,97,0,10,0,0,8,0,2,0,0,0,0,I
0,0,0,0,0,0,0,4,1,0,0,0,119,7,0,0,0,57,7,0,0,0,0,0,0,I
0,0,0,0,0,0,0,49,36,0,0,0,120,9,0,0,0,40,0,0,0,0,0,0,0,I
0,21,39,5,0,0,15,29,4,0,0,0,112,31,0,0,0,26,11,0,0,0,0,0,0,I
0,0,0,0,0,0,0,7,2,0,0,0,90,29,0,0,0,8,2,0,0,0,0,0,0,I
