0,0,0,0,0,0,0,47,7,0,0,0,206,74,0,0,0,132,77,0,0,0,0,0,0,R
0,0,0,0,0,0,0,32,9,0,0,0,150,96,0,0,0,195,71,0,0,0,8,12,0,R
0,0,0,0,0,0,0,10,23,0,0,0,133,120,0,0,0,159,83,0,0,0,8,9,0,R
0,0,0,0,0,0,0,18,9,0,0,0,190,99,0,0,0,163,78,0,0,0,3,0,0,R
0,0,0,0,0,0,0,6,13,0,0,0,234,70,0,0,0,173,71,0,0,0,2,0,0,R
0,0,0,0,0,0,0,7,10,0,0,0,300,12,0,0,0,152,33,0,0,0,0,0,0,R
0,0,0,0,0,0,0,34,4,0,0,0,215,98,0,0,0,129,57,0,0,0,0,0,0,R
0,0,0,0,0,0,0,5,7,0,0,0,232,37,0,0,0,143,27,0,0,0,0,0,0,R
0,0,0,0,0,0,0,16,0,0,0,1,250,10,0,0,2,218,52,0,0,1,10,0,0,R
0,0,0,0,0,0,0,9,19,0,0,0,126,134,0,0,0,131,145,0,0,0,5,3,0,R
0,0,0,0,0,0,0,13,3,0,0,0,268,4,0,0,0,182,34,0,0,0,12,0,0,R
0,0,0,0,0,0,29,6,8,0,0,5,232,49,0,0,0,141,57,0,0,0,0,0,0,R
0,0,0,0,0,0,0,22,16,0,0,0,192,96,0,0,0,158,70,0,0,0,2,4,0,R
0,0,0,0,0,0,0,5,20,0,0,0,228,62,0,0,0,182,60,0,0,0,3,5,0,R
0,0,3,2,0,0,0,20,4,0,0,0,142,112,0,0,0,165,67,0,0,0,1,0,0,R
0,0,0,0,0,0,0,26,0,0,0,0,240,5,0,0,0,141,26,0,0,0,0,0,0,R
0,0,0,0,0,0,0,30,1,0,0,0,242,21,0,0,0,130,52,0,0,0,0,0,0,R
0,0,0,0,0,0,0,10,11,0,0,0,283,25,0,0,0,137,36,0,0,0,0,0,0,R
0,0,0,0,0,0,0,15,2,0,0,0,221,90,0,0,0,90,76,0,0,0,0,0,0,R
0,0,0,0,0,0,0,59,40,0,0,0,251,61,0,0,0,48,113,0,0,0,0,2,0,R
0,0,0,0,0,0,0,0,0,0,0,0,174,24,0,0,0,225,54,0,0,0,13,0,0,R
0,0,0,0,0,0,0,36,0,0,0,2,248,0,0,0,17,210,23,0,0,0,16,0,0,R
0,0,0,0,0,0,0,0,0,0,0,10,215,3,0,0,25,229,47,0,0,0,0,16,0,R
0,0,0,0,0,0,0,34,0,0,0,3,275,32,0,0,41,210,55,0,0,0,22,26,0,R
0,0,0,0,0,0,0,0,0,0,0,15,226,11,0,0,25,272,57,0,0,7,9,4,0,R
0,0,0,0,0,0,0,33,0,0,0,3,283,18,0,0,25,228,52,0,0,13,2,13,0,R
0,0,0,0,0,0,5,41,0,0,0,22,262,1,0,0,70,140,37,0,0,0,0,0,0,R
0,0,0,0,0,0,0,36,0,0,0,39,258,0,0,0,67,131,50,0,0,12,20,0,0,R
0,0,0,0,0,0,0,27,2,0,0,19,283,6,0,0,15,162,71,0,0,0,0,0,0,R
0,0,0,0,0,0,0,53,0,0,0,0,268,28,0,0,0,153,121,0,0,0,0,16,0,R
0,0,0,0,0,0,0,3,25,0,0,0,221,80,0,0,0,162,38,0,0,0,8,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,186,16,0,0,0,199,37,0,0,0,0,0,0,R
0,0,0,0,0,0,0,3,3,0,0,12,311,8,0,0,10,118,49,0,0,0,0,0,0,R
0,0,0,0,0,0,0,0,0,0,0,3,241,0,0,0,12,194,18,0,0,0,0,0,0,R
0,0,0,0,0,0,0,20,4,0,0,0,263,9,0,0,0,156,49,0,0,0,0,0,0,R
0,0,0,0,0,0,0,0,0,0,0,8,220,0,0,0,9,211,33,0,0,0,8,0,0,R
0,0,0,0,0,0,0,41,3,0,0,0,249,1,0,0,0,194,64,0,0,0,8,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,217,17,0,0,0,205,70,0,0,0,8,8,0,R
0,0,0,0,0,0,0,8,0,0,0,11,265,3,0,0,16,215,39,0,0,2,14,0,0,R
0,0,0,0,0,0,0,17,1,0,0,0,240,98,0,0,0,128,84,0,0,0,0,0,0,R
0,0,0,0,0,0,0,6,0,0,0,15,285,10,0,0,10,229,43,0,0,3,22,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,233,7,0,0,0,216,45,0,0,0,23,24,0,R
0,0,0,0,0,0,0,0,0,0,0,4,205,29,0,0,18,239,84,0,0,0,3,2,0,R
0,0,0,0,0,0,0,16,0,0,0,0,224,50,0,0,0,150,68,0,0,0,0,0,0,R
0,0,0,0,0,0,0,67,5,0,0,0,207,71,0,0,0,167,90,0,0,0,8,8,0,R
0,0,0,0,0,0,0,0,0,0,0,0,193,76,0,0,0,152,89,0,0,0,0,38,0,R
0,0,0,0,0,0,0,0,0,0,0,6,178,4,0,0,13,264,51,0,0,0,6,1,0,R
0,0,0,0,0,0,0,0,0,0,0,0,185,33,0,0,0,251,75,0,0,0,17,0,0,R
0,0,0,0,0,0,0,0,0,0,0,7,171,4,0,0,21,286,34,0,0,8,18,17,0,R
0,0,0,0,0,0,0,0,0,0,0,0,120,86,0,0,0,231,106,0,0,0,8,15,0,R
0,0,0,0,0,0,0,0,0,0,0,4,167,0,0,0,70,214,3,0,0,3,3,0,0,R
0,0,0,0,0,0,0,3,3,0,0,0,100,91,0,0,0,199,90,0,0,0,35,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,105,46,0,0,0,216,84,0,0,0,26,2,0,R
0,0,0,0,0,0,0,4,1,0,0,0,218,53,0,0,0,214,57,0,0,0,4,12,0,R
0,0,0,0,0,0,0,3,1,0,0,0,222,6,0,0,0,181,79,0,0,0,0,0,0,R
0,0,0,16,0,0,0,0,0,0,0,0,166,0,0,0,0,284,25,0,0,0,11,16,0,R
0,0,10,3,0,0,0,2,2,1,0,17,223,8,8,0,27,256,39,7,0,2,6,0,0,R
8,6,10,8,8,0,0,0,0,0,0,0,188,0,0,0,0,250,41,0,0,0,18,22,0,R
